"﻿enabled","id","title","series","type","mana","hp_cost","discard_cost","attack","hp","move_Range","attack_Range","fast_action","deckbuilding","text","source","asset_path","notes"
,"vc5_dragon_flame_burst","\u70c8\u7130\u7206\u53d1","vc5","Spell","3","0","0","0","0","2","2","0","1","造成等同于龙息层数的龙焰伤害，消耗所有龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_flame_burst.asset",""
,"vc5_dragon_flame_chain","\u70c8\u7130\u8fde\u9501","vc5","Spell","3","0","0","0","0","2","2","0","1","对攻击距离内所有敌人造成1+攻击力伤害并附加1层龙焰，每击中1个敌人获得1层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_flame_chain.asset",""
,"vc5_dragon_flame_enchant","\u70c8\u7130\u9644\u9b54","vc5","Spell","2","0","0","0","0","2","2","0","1","下1次攻击附加龙息层数/4的龙焰伤害，消耗2层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_flame_enchant.asset",""
,"vc5_dragon_flame_ignite","\u70c8\u7130\u70b9\u71c3","vc5","Spell","1","0","0","0","0","2","2","0","1","造成1点龙焰伤害，龙族使用获得2层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_flame_ignite.asset",""
,"vc5_dragon_flame_spray","\u70c8\u7130\u55b7\u5c04","vc5","Spell","2","0","0","0","0","2","2","0","1","对攻击距离内所有敌人造成龙息层数/3的龙焰伤害，消耗6层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_flame_spray.asset",""
,"vc5_dragon_gaze","\u9f99\u4e4b\u51dd\u89c6","vc5","Spell","1","0","0","0","0","2","2","0","1","查看对方手牌，龙族使用获得2层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_gaze.asset",""
,"vc5_dragon_heart_awaken","\u9f99\u5fc3\u89c9\u9192","vc5","Spell","2","0","0","0","0","2","2","0","1","抽1张牌，龙族使用获得3层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_heart_awaken.asset",""
,"vc5_dragon_heart_recover","\u9f99\u5fc3\u6062\u590d","vc5","Spell","2","0","0","0","0","2","2","0","1","恢复2生命，龙族使用每3层龙息额外恢复1生命","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_heart_recover.asset",""
,"vc5_dragon_heavy_strike","\u91cd\u51fb","vc5","Spell","2","0","0","0","0","2","2","0","1","造成高额伤害","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_heavy_strike.asset","从战士迁移"
,"vc5_dragon_rage_strike","\u6012\u51fb","vc5","Spell","2","0","0","0","0","2","2","0","1","消耗生命造成额外伤害","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_rage_strike.asset","从战士迁移"
,"vc5_dragon_roar_fury","\u9f99\u543c\u4e4b\u6012","vc5","Spell","3","0","0","0","0","2","2","0","1","造成2+攻击力伤害，龙息≥8时眩晕目标，获得2层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_roar_fury.asset",""
,"vc5_dragon_roar_minor","\u5c0f\u9f99\u543c","vc5","Spell","1","0","0","0","0","2","2","0","1","攻击范围内敌人移动力-1，龙族使用获得4层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_roar_minor.asset",""
,"vc5_dragon_scale_armor","\u9f99\u9cde\u7532","vc5","Spell","2","0","0","0","0","2","2","0","1","获得2点护盾，龙族使用获得2层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_scale_armor.asset",""
,"vc5_dragon_scale_retaliate","\u9f99\u9cde\u53cd\u51fb","vc5","Spell","2","0","0","0","0","2","2","0","1","受到伤害时对攻击者造成龙息层数/2的伤害，消耗2层龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_scale_retaliate.asset",""
,"vc5_dragon_scale_shield","\u9f99\u9cde\u76fe","vc5","Spell","2","0","0","0","0","2","2","0","1","获得等同于龙息层数/2的护盾，不消耗龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_scale_shield.asset",""
,"vc5_dragon_slash","\u65a9\u51fb","vc5","Spell","1","0","0","0","0","2","2","0","1","对范围内敌人造成伤害","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_slash.asset","从战士迁移"
,"vc5_dragon_soul_shield","\u9f99\u9b42\u4e4b\u76fe","vc5","Spell","2","0","0","0","0","2","2","0","1","获得等同于龙息层数的护盾，消耗所有龙息","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_soul_shield.asset",""
,"vc5_dragon_war_cry","\u6218\u543c","vc5","Spell","2","0","0","0","0","2","2","0","1","范围控制效果","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_war_cry.asset","从战士迁移"
,"vc5_dragon_warrior_heart","\u6218\u58eb\u4e4b\u5fc3","vc5","Spell","2","0","0","0","0","2","2","0","1","恢复生命值","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_warrior_heart.asset","从战士迁移"
,"vc5_dragon_warrior_sacrifice","\u6218\u58eb\u796d\u732e","vc5","Spell","1","0","0","0","0","2","2","0","1","牺牲自身为友军提供增益","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_dragon_warrior_sacrifice.asset","从战士迁移"
,"vc5_shared_brave_charge","\u52c7\u6562\u51b2\u950b","vc5","Spell","2","0","0","0","0","2","2","0","1","冲锋并提升攻击力","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_shared_brave_charge.asset","龙族风灵共享"
,"vc5_shared_fearless_charge","\u65e0\u754f\u51b2\u950b","vc5","Spell","3","0","0","0","0","2","2","0","1","冲锋并附加伤害","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_shared_fearless_charge.asset","龙族风灵共享"
,"vc5_shared_wild_charge","\u72c2\u91ce\u51b2\u950b","vc5","Spell","2","0","0","0","0","2","2","0","1","向某方向冲锋对路径上敌人造成伤害","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_shared_wild_charge.asset","龙族风灵共享"
"1","vc5_slime_attach","粘液附着","黏黏","Spell","0","0","0","0","0","0","0","1","1","【效果】对攻击距离+1内任意单位施加1层粘液，并无法移动，持续1阶段。
【特殊效果】可对己方黏黏使用，效果变为获得1层尖锐，持续2阶段。","runtime_vc5","",""
"1","vc5_slime_boom_card","黏黏爆炸","黏黏","Spell","0","0","0","0","0","0","0","0","1","【效果】以己方1个单位为对象发动，使用后该单位死亡，对周围1格内所有单位造成其当前生命值伤害；对黏黏幼崽使用时可同时引爆所有幼崽。
【特殊效果】若使用者为黏黏，对场上随机存活敌人附加粘液，重复次数等于该单位生命值。","runtime_vc5","",""
"1","vc5_slime_combo_strike","黏黏连打","黏黏","Spell","1","0","0","0","0","0","0","0","1","【效果】让一个我方英雄，对攻击距离内的一个任意单位造成1+攻击力的伤害。
【特殊效果】若本卡由黏黏使用，额外释放一次。","runtime_vc5","",""
"1","vc5_slime_detonate_card","粘液引爆","黏黏","Spell","2","0","0","0","0","0","0","0","1","【效果】对任意单位造成1伤害。
【特殊效果】若目标身上存在粘液，消耗1层粘液，再次执行该效果，直到无法继续。","runtime_vc5","",""
"1","vc5_slime_heavy_strike","黏黏重击","黏黏","Spell","0","0","0","0","0","0","0","0","1","【效果】让一个我方英雄，对攻击距离内的一个任意敌人造成2+攻击力的伤害。
【特殊效果】若本卡由黏黏使用，额外附加1层粘液。","runtime_vc5","",""
"1","vc5_slime_merge_card","黏黏合体","黏黏","Spell","1","0","0","0","0","0","0","0","1","【效果】以己方1只黏黏幼崽为对象，消灭其余黏黏幼崽，将被消灭幼崽的属性以加法叠加至对象身上。","runtime_vc5","",""
"1","vc5_slime_pool","粘液池","","Artifact","0","0","0","0","1","0","0","0","0","【效果】召唤粘液池，不可被攻击，持续若干回合。
【特殊效果】若己方存在腐蚀黏黏，持续回合+1。","runtime_vc5","",""
"1","vc5_slime_pool_spell","粘液池","黏黏","Spell","1","0","0","0","0","0","0","0","1","【效果】在己方任意角色2格范围内无单位的格子召唤粘液池，不可被攻击，持续2回合。
【特殊效果】若己方存在腐蚀黏黏，持续回合+1。","runtime_vc5","",""
"1","vc5_slime_run","黏黏快跑","黏黏","Spell","1","0","0","0","0","0","0","0","1","【效果】移动2格。
【特殊效果】若使用者为黏黏，可直接移动到场上任意黏黏幼崽所在格。","runtime_vc5","",""
"1","vc5_slime_sharpen","黏黏磨刀","黏黏","Spell","1","0","0","0","0","0","0","1","1","【效果】使用者本回合造成伤害+2。
【特殊效果】若使用者为黏黏，额外消耗随机2层粘液，本回合造成伤害再+2。","runtime_vc5","",""
"1","vc5_slime_spawn","黏黏幼崽","","Character","0","0","0","1","1","1","1","0","0","【效果】1血1攻，敌方不可通过；友方可通过，若停留其上可吞噬并回复1生命。
【特殊效果】无","runtime_vc5","",""
"1","vc5_slime_split_card","黏黏分裂","黏黏","Spell","1","0","0","0","0","0","0","0","1","【效果】消耗所有附着有粘液的角色身上的粘液，每消耗2层粘液，在其周围可召唤格召唤1只黏黏幼崽（至少1只）。
【特殊效果】幼崽死亡时为击杀者附加1层粘液。","runtime_vc5","",""
"1","vc5_slime_spray","粘液喷射","黏黏","Spell","1","0","0","0","0","0","0","0","1","【效果】让一个我方英雄，对攻击距离+1内的一个任意单位施加2层粘液。
【特殊效果】可对己方黏黏使用，效果变为恢复3生命。","runtime_vc5","",""
,"vc5_wind_accelerate","\u98ce\u4e4b\u52a0\u901f","vc5","Spell","1","0","0","0","0","2","2","0","1","本回合可移动2次，消耗5层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_accelerate.asset",""
,"vc5_wind_blink","\u98ce\u4e4b\u95ea\u73b0","vc5","Spell","2","0","0","0","0","2","2","0","1","移动至任意空格，消耗8层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_blink.asset",""
,"vc5_wind_charge","\u98ce\u4e4b\u51b2\u950b","vc5","Spell","2","0","0","0","0","2","2","0","1","向某方向移动2格对路径敌人造成1风伤，风灵使用获得3层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_charge.asset",""
,"vc5_wind_domain","\u98ce\u4e4b\u9886\u57df","vc5","Spell","3","0","0","0","0","2","2","0","1","创建风墙（持续2回合）流风≥15时持续3回合，获得2层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_domain.asset",""
,"vc5_wind_double_move","\u53cc\u91cd\u79fb\u52a8","vc5","Spell","2","0","0","0","0","2","2","0","1","本回合可额外移动2次，获得5层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_double_move.asset",""
,"vc5_wind_guard_spell","\u98ce\u4e4b\u5b88\u62a4\u6cd5","vc5","Spell","2","0","0","0","0","2","2","0","1","获得等同于流风层数/3的护盾，消耗4层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_guard_spell.asset",""
,"vc5_wind_haste","\u6025\u884c\u5982\u98ce","vc5","Spell","1","0","0","0","0","2","2","0","1","本回合移动力+2，获得3层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_haste.asset",""
,"vc5_wind_howl","\u98ce\u4e4b\u5486\u54ee","vc5","Spell","2","0","0","0","0","2","2","0","1","攻击范围内敌人移动力-1，风灵使用获得4层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_howl.asset",""
,"vc5_wind_lightness","\u8eab\u8f7b\u5982\u71d5","vc5","Spell","1","0","0","0","0","2","2","0","1","本回合不受减少移动效果影响，风灵使用获得3层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_lightness.asset",""
,"vc5_wind_loop_strike","\u8ff9\u98ce\u8fde\u51fb","vc5","Spell","3","0","0","0","0","2","2","0","1","移动2格对终点周围敌人造成2风伤，获得3层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_loop_strike.asset",""
,"vc5_wind_pull","\u98ce\u4e4b\u62c9\u62fd","vc5","Spell","2","0","0","0","0","2","2","0","1","将1个敌人向自己方向位移2格，流风≥10时位移3格消耗3层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_pull.asset",""
,"vc5_wind_pursuit","\u98ce\u4e4b\u8ffd\u51fb","vc5","Spell","2","0","0","0","0","2","2","0","1","对移动距离内敌人造成流风层数/2的风伤，不消耗流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_pursuit.asset",""
,"vc5_wind_recover","\u98ce\u4e4b\u6062\u590d","vc5","Spell","2","0","0","0","0","2","2","0","1","恢复2生命，风灵使用每4层流风额外恢复1生命","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_recover.asset",""
,"vc5_wind_retaliate","\u98ce\u4e4b\u53cd\u51fb","vc5","Spell","2","0","0","0","0","2","2","0","1","受到攻击时移动1格并造成1点风伤，消耗4层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_retaliate.asset",""
,"vc5_wind_sacrifice","\u98ce\u4e4b\u796d\u732e","vc5","Spell","1","0","0","0","0","2","2","0","1","支付2生命移动力+2本回合，获得3层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_sacrifice.asset",""
,"vc5_wind_sense","\u98ce\u4e4b\u611f\u5e94","vc5","Spell","1","0","0","0","0","2","2","0","1","查看对方下1张牌，风灵使用获得2层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_sense.asset",""
,"vc5_wind_swift_step","\u8fc5\u6377\u6b65\u4f10","vc5","Spell","1","0","0","0","0","2","2","0","1","移动3格，获得4层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_swift_step.asset",""
,"vc5_wind_swiftness","\u98ce\u4e4b\u8fc5\u6377","vc5","Spell","2","0","0","0","0","2","2","0","1","本回合移动力+1，风灵使用获得3层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_swiftness.asset",""
,"vc5_wind_unimpeded","\u98ce\u65e0\u963b\u6321","vc5","Spell","1","0","0","0","0","2","2","0","1","下1次移动不消耗移动力，获得2层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_unimpeded.asset",""
,"vc5_wind_vortex","\u98ce\u4e4b\u6f29\u6da1","vc5","Spell","3","0","0","0","0","2","2","0","1","将攻击距离内所有敌人位移1格（随机方向），消耗6层流风","asset","Assets/TcgEngine/Resources/Cards/vc5/card_vc5_wind_vortex.asset",""
"1","wolf_alpha","Alpha Wolf","","Character","3","0","0","3","2","2","2","0","1","<b>Play</b>: Summon a baby wolf.
All Wolves +1 attack.","asset","Assets/TcgEngine/Resources/Cards/Forest/wolf_alpha.asset",""
"1","wolf_baby","Baby Wolf","","Character","1","0","0","1","1","2","2","0","0","","asset","Assets/TcgEngine/Resources/Cards/Summon/wolf_baby.asset",""
"1","wolf_furious","Furious Wolf","","Character","5","0","0","3","4","2","2","0","1","Fury
Each turn, gain +1 attack.","asset","Assets/TcgEngine/Resources/Cards/Fire/wolf_furious.asset",""
"1","wolf_stalker","Wolf Stalker","","Character","3","0","0","4","2","2","2","0","1","Stealth","asset","Assets/TcgEngine/Resources/Cards/Forest/wolf_stalker.asset",""
"1","woodland","Woodland","","Artifact","2","0","0","0","5","2","2","0","1","<b>Start of turn: </b>All green cards heal by 3.","asset","Assets/TcgEngine/Resources/Cards/Forest/woodland.asset",""
